@timestamp,@version,__typename,_id,_index,_score,_type,accessibility_caption,comments_disabled,created_at,did_report_as_spam,dimensions.height,dimensions.width,display_url,edge_liked_by.count,edge_media_preview_like.count,edge_media_to_comment.count,fact_check_information,fact_check_overall_rating,gating_info,id,insta_description,is_restricted_pending,is_video,location,location.has_public_page,location.id,location.name,location.slug,media_preview,owner.id,owner.username,shortcode,taken_at_timestamp,text,thumbnail_src,viewer_has_liked
"Mar 17, 2020 @ 14:30:28.789",1,GraphImage,wibn6HABCuLPJKLpK10b,insta_data-2020.02.26-000001,,_doc,"Photo by ТуристическоеАгентство|Тула in Patong Beach, Phuket Thailand. Image may contain: ocean, sky, mountain, outdoor, water and nature",false,0,false,"1,080","1,080",https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/66065574_908791109471395_7199777483886875219_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=n2eBul1fNlgAX-9_IQ_&oh=decf51580f0852ef5fdc2ffee73927c2&oe=5EA12A8D,5,5,0,,,,2095748042459344357,"🔥🔥🔥⁣⁣
🏠Azure Phuket Hotel 3*⁣⁣
🏝о. Пхукет⁣⁣
------------⁣⁣
✈ 25 августа на 11 ночей⁣⁣
Питание:🍴без питания⁣⁣
------------⁣⁣
💵 Стоимость от 57 057 ₽ за двоих⁣⁣
👑 Рейтинг Tophotels 4⁣⁣
⁣⁣
❗Сообщите номер тура менеджеру:475886⁣⁣
👉🏽Информацию уточняйте по телефону ☎  8(4872)701-626⁣⁣
📲8-920-277-74-91(What'sApp) ⁣⁣
⁣⁣
#турытаиланд #турыпхукет #путешествие #отдых #туры #турывтуле#золотаярыбкатула#поисктуравтуле#подбортуравтуле#туристическоеагентствотула#туристическоеагентствовтуле#путешествиятула#отдыхсемья#отдыхсдетьми#путешествиясдетьми#горящийтуртула",false,false,"{""slug"":""patong-beach-phuket-thailand"",""id"":""247017896"",""has_public_page"":true,""name"":""Patong Beach, Phuket Thailand""}",True,247017896,"Patong Beach, Phuket Thailand",patong-beach-phuket-thailand,,2103725827,gold_fish_tula,B0Vl72pgm3l,"1,564,052,656",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/66065574_908791109471395_7199777483886875219_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=n2eBul1fNlgAX-9_IQ_&oh=049e396b6d9321a8a281d729d2cf39d2&oe=5EA27E68,false
"Mar 17, 2020 @ 14:30:28.401",1,GraphSidecar,wSbn6HABCuLPJKLpKV2X,insta_data-2020.02.26-000001,,_doc,,false,0,false,750,750,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/66335208_779109652487095_5477835644624725137_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=koe2cJfsqoUAX-Tevez&oh=cd63b63516e201ff264453d70f4bcd8a&oe=5E72FC40,82,82,21,,,,2095749466140737369,"С 6:00🕕 до 9:00🕘 в будний день наш пляж...
⠀
Лучшее место для релакса, медитации и расслабления🧘
⠀
Ещё не совсем жарко, солнце приятно согревает своими ранними лучами, а море нежно убаюкивает мягкими, спокойными волнами. Людей на пляже немного, большинство приходит только после 9:00.
⠀
А пока можно наслаждаться полным единением с природой, чтением книги за чашечкой кофе или заплывом до буйков😌
⠀
Это для тех, кто один без детей))
А семейным парам с детьми можно без спешки устроить завтрак-пикник, построить песочные скульптуры, поиграть в волейбол, фрисби, запустить воздушного змея и, конечно, ввласть поплавать!)
⠀
А вы в какое время обычно  приходите на море?😉
.
P.S. На видео около 9:00, на фото около 8:00) 
___________________________________________________________
Приглашаем в наш гостевой дом ""Киви 🥝""
⠀
Стоимость номера 350-450 рублей с человека в сутки🔥(Номера без подселения!)
⠀
Цены стабильны весь сезон❗
⠀
Для детей до 5 лет скидка - 30 %🎁
⠀
Бронь номеров через Директ✍️, по ссылке в шапке☝️или по WhatsApp/Viber 7978-872-83-10📲
⠀
Крым, Сакский район, поселок Фрунзе🗺️""",false,false,"{""slug"":""autonomous-republic-of-crimea"",""id"":""573190279"",""has_public_page"":true,""name"":""Autonomous Republic of Crimea""}",True,573190279,Autonomous Republic of Crimea,autonomous-republic-of-crimea,,4646130147,kivi_crimea,B0VmQkjiH9Z,"1,564,052,826",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/66335208_779109652487095_5477835644624725137_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=koe2cJfsqoUAX-Tevez&oh=69b4fa5ca151c8ecd53bce720b82db48&oe=5E730225,false
"Mar 17, 2020 @ 14:30:27.915",1,GraphImage,wCbn6HABCuLPJKLpJ12x,insta_data-2020.02.26-000001,,_doc,"Photo by Svetlana Zhukova in Херсонес, Севастополь. Image may contain: one or more people, people standing, plant, tree, outdoor and nature",false,0,false,"1,350","1,080",https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/65920125_625028111338743_1642692934752924593_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=_FQuQIca__cAX9dGKvU&oh=6895cdeb6ff6e92526247307a006a971&oe=5E9BFCF1,179,179,17,,,,2095750547567851936,"Снимаю шляпу перед Семьями с 2 и более детьми. Ребята, как? Как вы справляетесь? 😅 Мы живём в 10 минутах от пляжа, но когда выходим с @lysikovaphoto  на улицу...с коляской, самокатом, баулами вещей, детей, надувной круг, игрушки, лопатки, ведерки, еда, вода и тд. То похожи больше на караван идущий на неделю в поход 🐪🐪🐪сделать фото ожидание/реальность? #отдыхсдетьми #севастополь #крым #лето",false,false,"{""slug"":"""",""id"":""234364917"",""has_public_page"":true,""name"":""Херсонес, Севастополь""}",True,234364917,"Херсонес, Севастополь",,,323913095,sinsvetlana,B0VmgTtnLmg,"1,564,052,955",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c0.150.1200.1200a/s640x640/65920125_625028111338743_1642692934752924593_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=_FQuQIca__cAX9dGKvU&oh=01b06317ed7b906da47a6ca0d7a617bf&oe=5EA14D6D,false
"Mar 17, 2020 @ 14:30:26.662",1,GraphSidecar,pybn6HABCuLPJKLpIl3M,insta_data-2020.02.26-000001,,_doc,"Курорт «Новая Истра»🔥, расположившись недалёко от МКАДа в селе Лучинское, превосходно подходит для насыщенного и увлекательного отдыха для жителей мегаполисов👩🏻‍💻➡🧖🏼‍♀. Он предлагает отдыхающим круглый год комфортно и приятно проводить досуг в Подмосковье☀",false,0,false,739,750,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/67033442_135734550968599_3887115005744235093_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=XEDEwDtGaEUAX9CDGwK&oh=6a81f8a36aec91f9e4320a1763603675&oe=5E9AB505,622,622,42,,,,2095752168027392524,"🔥Курорт «Новая Истра»🔥, расположившись недалёко от МКАДа в селе Лучинское, превосходно подходит для насыщенного и увлекательного отдыха для жителей мегаполисов👩🏻‍💻➡🧖🏼‍♀. Он предлагает отдыхающим круглый год комфортно и приятно проводить досуг в Подмосковье☀
.
#aytour #aytour_подмосковье #атмосферауспеха #атмосфера_успеха
.
На территории отеля находится старинный парк🌳🌲 19 – 20 в., особая атмосфера которого даёт возможность туристам снять усталость и умиротворенно отдохнуть, совмещать приятный отдых и оздоровительные сеансы👌🏽
.
❗Этот отельный комплекс отличается европейским сервисом, высокопрофессиональным персоналом и комфортными условиями проживания.🔥🔥🔥
.
В стоимость также входит питание по системе «Шведский стол».🍱
Для малышей есть детское меню.👧🏼
На первом этаже гостиницы расположен лобби-бар, где отдыхающие могут заказать элитные алкогольные напитки и десерты.🍹🍰
.
Захотелось отдохнуть и остались вопросы? Напиши нам 👇🏼
.
Ждём ваших заявок на нашем сайте 🌏 www.aytour.ru или по ссылке в нашем профиле @aytour.ru👇
.
Вы можете уточнить наличие номеров и забронировать отдых с помощью ЛЮБЫХ МЕССЕНДЖЕРОВ по ссылке в нашем профиле @aytour.ru👍
.
☎ Звоните +7 (495) 960-87-57 или пишите 📝 нам @aytour.ru в Директ.
.
#истра #новаяистра #отдыхвподмосковье #отдыхвподмосковьесдетьми #отдыхвподмосковьесбассейном #подмосковьесегодня #подмосковье2019 #подмосковьевыбирай #отельвподмосковье #всевключено #софринопарк #семейныйотдых #чистыйвоздух #загородом #отдыхсдетьми #уикенд #гдеотдохнуть",false,false,"{""slug"":""avocado-queen-restaurant"",""id"":""254268075244910"",""has_public_page"":true,""name"":""Avocado Queen Restaurant""}",True,254268075244910,Avocado Queen Restaurant,avocado-queen-restaurant,,333937185,aytour.ru,B0Vm344hwoM,"1,564,053,148",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c5.0.728.728a/s640x640/67033442_135734550968599_3887115005744235093_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=XEDEwDtGaEUAX9CDGwK&oh=c9f0db2e81f29395c92219556feab2e9&oe=5EA1CC71,false
"Mar 17, 2020 @ 14:30:26.079",1,GraphImage,pibn6HABCuLPJKLpIF2F,insta_data-2020.02.26-000001,,_doc,"Photo by 30 лет - это только начало in Lazarevskoye, Krasnodarskiy Kray, Russia. Image may contain: one or more people, people standing, ocean, sky, child, outdoor, water and nature",false,0,false,"1,080","1,080",https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/66440141_400730100801181_7240314637121684159_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=K4RlQXbpv_YAX_v8OAJ&oh=7d09f7eed2ecefca5153a67aa7f8b8de&oe=5E9D1848,146,146,24,,,,2095752453392872860,"Пост -отчет!

Пока немного свободна, напишу небольшой пост☺

Мы третий день на море, всё клево!
Я влюбилась в него с первого взгляда, Макс тоже в восторге, Владу на море пофиг, не купается, ну и ладно, нам легче))) Были в океанариуме, в парке, на набережной гуляли, на дискотеке, сегодня экскурсия на лошадях, вообще просто бомба, расскажу об этом отдельно. 
Столько уже эмоций и впечатлений🌞🌞🌞 Выбираем ,конечно по возможности развлечения, но чаще, даже на море ходим без Влада, благо у нас есть бабушка)

Не обделяем его, просто ему это пока не надо, ему итак хорошо, бегать в одних трусах и дышать морским воздухом!

Всем хорошего дня, всех люблю🌹

#отдыхаем#отдых#наморе#лазаревскоея#отдыхсдетьми",false,false,"{""slug"":""lazarevskoye-krasnodarskiy-kray-russia"",""id"":""273522135"",""has_public_page"":true,""name"":""Lazarevskoye, Krasnodarskiy Kray, Russia""}",True,273522135,"Lazarevskoye, Krasnodarskiy Kray, Russia",lazarevskoye-krasnodarskiy-kray-russia,,3085714932,voronina_marina_a,B0Vm8CporWc,"1,564,053,182",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/66440141_400730100801181_7240314637121684159_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=K4RlQXbpv_YAX_v8OAJ&oh=ef329cd04771af6e1be0baec296d15a5&oe=5EA1F4AD,false
"Mar 17, 2020 @ 14:30:25.603",1,GraphSidecar,pSbn6HABCuLPJKLpHl2p,insta_data-2020.02.26-000001,,_doc,"Photo by Владимир Денисов on July 25, 2019. Image may contain: one or more people, people standing, cloud, sky, mountain, shorts, outdoor and nature",false,0,false,"1,350","1,080",https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/65747049_1277104495805091_5311214573830663436_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=oQnlw4dUzd0AX_FLugL&oh=6f2848012d579613e84086d2657ce73b&oe=5EA53179,25,25,0,,,,2095753412469186976,#алтай2019 #мойсын #ЛевВладимирович #отдыхсдетьми #туристическаяэкспедиция #лукоморье #томск #жизньпрекрасна,false,false,"{""slug"":""zmeinogorsk"",""id"":""302003727"",""has_public_page"":true,""name"":""Zmeinogorsk""}",True,302003727,Zmeinogorsk,zmeinogorsk,,8472405752,vd_denisov,B0VnJ_3CeGg,"1,564,053,297",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c0.135.1080.1080a/s640x640/65747049_1277104495805091_5311214573830663436_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=oQnlw4dUzd0AX_FLugL&oh=006f29a070936cec1a4dc94d3c1304b1&oe=5E9B8F6E,false
"Mar 17, 2020 @ 14:30:25.157",1,GraphSidecar,pCbn6HABCuLPJKLpHF3r,insta_data-2020.02.26-000001,,_doc,"Photo by Турагент Мария 🌴 on July 25, 2019. Image may contain: text",false,0,false,"1,080","1,080",https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/66171128_2316570351774693_43079957746448631_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=S6rZ-cGbrvUAX9Db4MU&oh=adb5a406af6dc761ef6d45dcf1db4497&oe=5EA4DDD2,16,16,1,,,,2095754193381444328,"ЭКСКУРСИИ в СОЧИ - мой личный ТОП
⠀
Всем привет!
⠀
Сочи - это не только море и горы, это еще и разные экскурсии. Составила для Вас подборку экскурсий, сохраните себе:
⠀
Золотое кольцо Абхазии - как ни странно, но это самая популярная экскурсия, и начинается она в Сочи (или Адлере).
После прохождения границы вы услышите множество легенд, которыми богата Абхазия, посетите достопримечательности и пляж Пицунды с прозрачной водой, подниметесь на высоту 950 метров, чтобы увидеть красивейшее озеро Рица, посетите дегустации вина, меда и сыра, осмотрите дачу Сталина, а в заключении посетите село Лыхны, где расположен храм Успения Божьей Матери.
⠀
Экскурсия, на которой стоит побывать и получить большое эстетическое удовольствие.
⠀
Красная поляна и Олимпийский парк - теперь мы уже не можем представить посещение Сочи без этих локаций.
Посетите минеральный источник и продегустируете мед и вино, посетите обзорные площадки Горки Города и Красной Поляны, поднимитесь на канатной дороге с потрясающим видом и осмотрите Олимпийский парк, а в завершении попадете на шоу “поющих фонтанов”.
⠀
Скайпарк в Сочи - первый в России парк развлечений на высоте!
Парк находится в живописном месте - реликтовом лесу, виды открываются на Черноморское побережье и на Кавказские горы. Осмотреть эти панорамы вы сможете с одного из самых длинных подвесных мостов в мире, протяженностью 439 метров и высотой 207 метров - зрелище захватывает.
Однако, если это недостаточно захватывающе для вас, то парк может предложить более экстремальные занятия: самые высокие в мире качели - 170 метров, и банджи-джампинг 69 или 207 метров.
⠀
Сплав по реке Мзымта - раз уж мы заговорили об экстремальном отдыхе, нет ничего лучше, чем проверить себя на прочность во время сплава.
Вас будут сопровождать опытные инструкторы и качественное снаряжение, а в конце сплава вас ждет зона отдыха с грязевыми ваннами, а также с вином и свежеприготовленным шашлыком.
⠀
Если вы планируете экскурсию в Сочи, обратите внимание на эти, ведь Сочи на самом деле никогда не был просто пляжным отдыхом. Для ценителей там также найдутся отличный морские и конные экскурсии, а также экскурсии на квадроциклах.

Пишите в Директ 📲 или ☎️ +7 (926) 540 05 85.",false,false,"{""slug"":""moscow-novokosino"",""id"":""516365770"",""has_public_page"":true,""name"":""Moscow, Novokosino""}",True,516365770,"Moscow, Novokosino",moscow-novokosino,,3560346544,marry_travel,B0VnVXJCUro,"1,564,053,390",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/66171128_2316570351774693_43079957746448631_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=S6rZ-cGbrvUAX9Db4MU&oh=6458904cbf10847ccde9ce57dfc7db0a&oe=5EA2ACA1,false
"Mar 17, 2020 @ 14:30:24.207",1,GraphSidecar,oibn6HABCuLPJKLpGV01,insta_data-2020.02.26-000001,,_doc,"Photo by @___vverh on July 25, 2019. Image may contain: one or more people, people standing, ocean, sky, outdoor and water",false,0,false,717,"1,080",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/66783488_115290049564168_3490471389497102682_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=FRh9riYbY3wAX8WWuiv&oh=0b58a4df9df73317f32572d02035422a&oe=5E9D4056,67,67,3,,,,2095754629220087001,"Саша и Дёма.
#братссестрой #сестрабрат #родственники #дети #деткиконфетки🍬🍭 #плещеевоозеро #лето2019 #июль2019 #наберегуозера #переславль #криушкино #городище #отдыхдлявсейсемьи  #отдыхсдетьми
#plesheevolake  #lakeplesheevo #summertime #summervibes #kidsfashion #kids #kidsmodel",false,false,"{""slug"":"""",""id"":""776108197"",""has_public_page"":true,""name"":""Плещеево озеро""}",True,776108197,Плещеево озеро,,,349053984,___vverh,B0VnbtDCzTZ,"1,564,053,442",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c181.0.717.717a/s640x640/66783488_115290049564168_3490471389497102682_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=FRh9riYbY3wAX8WWuiv&oh=378ff3849b591fd8b0cff52a2c51ba6b&oe=5EA66AF5,false
"Mar 17, 2020 @ 14:30:23.782",1,GraphImage,oSbn6HABCuLPJKLpF12M,insta_data-2020.02.26-000001,,_doc,"Photo by NIKA TRAVELL in Ресторан LETO. Image may contain: sky, text that says 'оаэ'",false,0,false,864,"1,080",https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/67025485_381828385809553_3294503798510203824_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=QIQTmexVQPAAX_kmB7F&oh=00a8ffa9bc977b370e5a5c2eb3a97be5&oe=5E9D32FB,6,6,0,,,,2095754733659865110,"✈️прямой вылет из Казани 8 ноября/ 6 ночей/ питание ВВ
🔅Citymax Hotel Sharjah 3* - 66600 на двоих
🔅Novotel Fujairah 4* - 67000 на двоих
🔅Holiday Inn Express Dubai Jumeirah 2* - 71500 на двоих
🔅Holiday International Sharjah 4* - 75100 на двоих
🔅Golden Tulip Media 4* - 78300 на двоих
🔅Moscow Hotel 4* - 82000 на двоих
🔅Marjan Island Resort & Spa 5* - 85600 на двоих
🔅Marina Bay Suites By Jannah 5* - 95000 на двоих
🔅The Radisson Blu Resort Fujairah 5* - 95000 на двоих
🔅Intercontinental Dubai Festival City 5* - 101000 на двоих
📌в пакет тура включены:
✔авиаперелет
✔проживание в отеле
✔трансфер
✔мед страховка
❗доплат нет
❗️цены действительны на момент публикования 
Подбор тура на ваши даты☎ +79503280088
#Путешествия#горящиетуры#турымосква#дубай#турыказань#лучшийотдых#море#отдыхсдетьми#молодежьотдыхает#семейныеотели#лето2019#nikatravel#вылетизказани#вылетизмосквы#оаэ#дубайизказани#оаэизказани",false,false,"{""slug"":""leto"",""id"":""624090104609507"",""has_public_page"":true,""name"":""Ресторан LETO""}",True,624090104609507,Ресторан LETO,leto,,5915355222,nika_travell,B0VndOUI8AW,"1,564,053,454",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c94.0.757.757a/s640x640/67025485_381828385809553_3294503798510203824_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=QIQTmexVQPAAX_kmB7F&oh=68b5fd84b6a7895132dbdc2efec8a282&oe=5E9E7315,false
"Mar 17, 2020 @ 14:30:23.353",1,GraphSidecar,oCbn6HABCuLPJKLpFV3f,insta_data-2020.02.26-000001,,_doc,"Photo by Художник НА свободе❤️Самара on July 25, 2019. Image may contain: one or more people",false,0,false,"1,350","1,080",https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/67110238_644260742741049_8182155207643530963_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=4BKETqSVDTsAX9G8nEt&oh=891420c84efd3fad426e559569af69d4&oe=5EA6F3A5,110,110,6,,,,2095755047426378298,"❗️Меценаты, ау!!!
⁉️Есть ли сейчас такие ???!!
Какой же я испытала шок, когда мы с мальчиками посетили Храм всех религий😳 : в каком плачевном состоянии это сказочное творение находится сейчас.., после пожара😢...
🙏Лишь горстка людей, не от мира сего, под руководством Ильгиза Ханова, продолжают реконструкцию и строительство этого архитектурного памятника, аналогов которому нет в мире ❗️☝️☝️☝️☝️.
❤️Позже расскажу о знакомстве с Храмом, его ангелами хранителями и главным волшебником - Ильгизом☝️
☝️В карусели реквизиты 🙏Как же нужна помощь для рождения новой сказки 🥰❤️.
.
.
#казань #храмвсехрелигий #вселенскийхрам #храмказань #казань2019 #меценат #меценатыроссии #меценаты #меценатгода #нужнапомощь #ильгизханов #ильдарханов #путешествиевказань #отдыхсдетьми #путешествие2019 #путешествиепороссии #путешествия #отдыхвказани",false,false,"{""slug"":"""",""id"":""437708820338588"",""has_public_page"":true,""name"":""Вселенский храм Международный Культ. центр Духовного Единения""}",True,437708820338588,Вселенский храм Международный Культ. центр Духовного Единения,,,2214804729,atanova.m.art,B0VnhyiFMo6,"1,564,053,491",,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c0.180.1440.1440a/s640x640/67110238_644260742741049_8182155207643530963_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=4BKETqSVDTsAX9G8nEt&oh=e527d02ec42329cd9107c19c1fdfbfe9&oe=5EA37536,false
"Mar 17, 2020 @ 14:30:20.908",1,GraphImage,nibn6HABCuLPJKLpDF1S,insta_data-2020.02.26-000001,,_doc,Photo by Эко-комплекс «Новый Ковчег» in Озеро Селигер. Image may contain: outdoor and nature,false,0,false,"1,080","1,080",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/64597715_2177893612308208_8953634728196441896_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=POko41xt0cwAX-Zdn_y&oh=b48cf0994101afb05b579e83916187f2&oe=5EA13A2F,77,77,13,,,,2095755485404930085,"🔥К этой фотографии сложно подобрать слова... Она воплощает всю душевность и весь кайф, которые человек испытывает, отдыхая на природе🌿
.
❓Что чувствуете Вы, когда выбираетесь за город? Что, больше всего Вас привлекает?
.
#загородныйотдых #отдыхнаприроде #уха #кухнянаулице #пикник #озеро #отдыхнаозере #красота #природа #природароссии #отдыхсдетьми #семейныйотдых #загородныйотдых #загородныйотель #отдыхлетом #отдыхнавыходных #путешествие #кемпинг #палатки #отдыхспалатками #жизнь #тверь #москва #осташков #россия #оздоровление #релакс",false,false,"{""slug"":"""",""id"":""570759056"",""has_public_page"":true,""name"":""Озеро Селигер""}",True,570759056,Озеро Селигер,,,4151715094,novkovcheg,B0VnoKboyAl,"1,564,053,544",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/64597715_2177893612308208_8953634728196441896_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=POko41xt0cwAX-Zdn_y&oh=1879b028a9ac55c267c77d5be466708b&oe=5EA05F95,false
"Mar 17, 2020 @ 14:30:20.123",1,GraphImage,nCbn6HABCuLPJKLpCV1A,insta_data-2020.02.26-000001,,_doc,"Photo by АртЭкоСтанция in Галерея ""Царская башня"". Image may contain: one or more people",false,0,false,"1,080","1,080",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/65660304_161307921698684_1497810748478631580_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=E7wH8qk3l3UAX_2Rcmm&oh=c391185f5e7318097b2b4fe651d60f7e&oe=5E9AE33D,14,14,1,,,,2095758477167623773,"РАСПИСАНИЕ
26 июля пятница

11.00 - 13.00
Школа юного конструктора. Minecraft в реальности - создаём миры Майнкрафт из Cliks

17.00 - 19.00
Танцевальный салон

Вход свободный. Ждем всех желающих в Царской башне!

#царскаябашня
#досугмосква
#отдыхсдетьми
#досуг
#сальсатанцевать
#фламенкотанцевать
#детскийконструктор
#конструктормайнкраф
#бачатамосква
#бачата",false,false,"{""slug"":"""",""id"":""503239138"",""has_public_page"":true,""name"":""Галерея \""Царская башня\""""}",True,503239138,"Галерея ""Царская башня""",,,15868479854,art_eco_station,B0VoTsulv5d,"1,564,053,900",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/65660304_161307921698684_1497810748478631580_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=E7wH8qk3l3UAX_2Rcmm&oh=a75cc54e6b3136868b15232d71939ded&oe=5EA6E5D8,false
"Mar 17, 2020 @ 14:30:19.231",1,GraphImage,mibn6HABCuLPJKLpBV3F,insta_data-2020.02.26-000001,,_doc,"Photo by посуточно коттеджи в аренду in Пляж В Новоалександрово. Image may contain: cloud, sky, tree, grass, outdoor and nature",false,0,false,"1,080","1,080",https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/66504248_156041728786626_4548943240177449429_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=1FeexvUukA0AX9eyIlV&oh=657beb91c12b6e3684af04f64158947c&oe=5EA16AC4,6,6,0,,,,2095758797671836437,#отдыхнапляже #отдыхсемейный #отдыхвкоттедже #отдыхуводы #отдыхсдетьми #отдыхсемьей #отдых #пляжныйволейбол #арендадача #арендадома #арендакоттеджа #отдыхнапляже #отдыхсемейный #отдыхвкоттедже #домвдеревне,false,false,"{""slug"":"""",""id"":""288902001"",""has_public_page"":true,""name"":""Пляж В Новоалександрово""}",True,288902001,Пляж В Новоалександрово,,,9016455815,arendadomov_,B0VoYXOISsV,"1,564,053,939",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/66504248_156041728786626_4548943240177449429_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=1FeexvUukA0AX9eyIlV&oh=8f3286da80dfa8f20f5381489df17bcb&oe=5EA34F21,false
